LRUniqueID,SalePrice,SaleDate,PCUnit,PropertyType,NewBuild,Freehold,Add1,Add2,Add3,Easting,Northing
{288DCE28-AC10-E510-E050-A8C06205480E},430000,20/11/2015,UB3 2TS ,S,N,F,15,,KINGSWAY,508616,181580
{34428D7E-4A2F-B86C-E050-A8C06205059C},368500,29/04/2016,UB10 0PJ,T,N,F,6,,IVY COTTAGES,507333,182633
{34428D7E-4CA6-B86C-E050-A8C06205059C},412000,21/04/2016,UB10 0DG,T,N,F,77,,PARKFIELD AVENUE,507734,182757
{F20527EA-07CF-4E32-8CB2-690913904876},699950,02/07/2015,UB10 9LU,D,N,F,93,,HERCIES ROAD,507127,184655
{7B59C9FD-754B-4435-8906-A3D59246663A},424950,30/06/2015,UB10 0FF,T,Y,F,36,,LAWRENCE GROVE,506298,183345
{BCA3B12E-9FC5-409E-B08D-4A48EA1D215F},361000,03/07/2015,UB10 0EB,T,N,F,9,,CHURCHILL AVENUE,507541,182743
{EB87A4B7-8F22-4CC1-917E-FCD28D6267B1},392000,30/06/2015,HA4 8QE ,T,N,F,2A,,WINDMILL HILL,509854,187655
{9A4C0554-C7FF-4043-A6DB-FD624A0A6FE0},625000,11/06/2015,HA4 7JL ,D,N,F,16,,HILL RISE,508531,187302
{B072D27B-7C6C-432D-BA22-26C39D82A99C},575000,12/06/2015,UB9 5NF ,D,N,F,80,,MOORFIELD ROAD,504236,188003
{95B3D75C-D4CE-4F66-8B4D-4FC7278C61FC},560000,03/07/2015,HA4 7JL ,D,N,F,26,,HILL RISE,508531,187302
{93E6821D-E75A-40FD-E053-6B04A8C0C1DF},404200,27/06/2019,UB7 7GF,F,Y,L,"CROXLEY COURT, 4",FLAT 11,GARNET PLACE,505918,180200
{93E6821D-E75B-40FD-E053-6B04A8C0C1DF},475000,28/06/2019,UB7 7GF,F,Y,L,"CROXLEY COURT, 4",FLAT 39,GARNET PLACE,505918,180200
{93E6821D-E75D-40FD-E053-6B04A8C0C1DF},460000,28/06/2019,UB7 7GF,F,Y,L,"CROXLEY COURT, 4",FLAT 35,GARNET PLACE,505918,180200
{AE4D86D3-C195-4619-E053-6C04A8C03CD0},325000,21/10/2019,UB7 8EU,T,N,F,91,,COLHAM AVENUE,506288,180402
{61D8894E-2177-3DE6-E053-6C04A8C01207},615000,07/12/2017,UB10 8PS,D,N,F,22,,CLOVELLY AVENUE,508104,185721
{50F18103-4CD6-9FD5-E050-A8C063054923},500000,08/05/2017,UB4 8SL,S,N,F,250,,LANSBURY DRIVE,509781,182612
{50F18103-5139-9FD5-E050-A8C063054923},303000,04/04/2017,UB7 7RY,S,N,F,19,,PHILPOTS CLOSE,505866,180936
{4E95D757-13C3-EDA1-E050-A8C0630539E2},479950,31/08/2016,UB10 8FB,F,N,L,LYSANDER HOUSE,FLAT 11,JOSIAH DRIVE,508232,186640
{4E95D757-13C4-EDA1-E050-A8C0630539E2},669950,22/09/2016,UB10 8FB,F,N,L,LYSANDER HOUSE,FLAT 48,JOSIAH DRIVE,508232,186640
{4E95D757-1526-EDA1-E050-A8C0630539E2},885000,16/12/2016,UB10 8FJ,D,Y,F,11,,TRUESDALES,508397,186617
{4E95D757-245F-EDA1-E050-A8C0630539E2},270000,01/03/2017,SL9 8FQ,F,N,L,PORTLAND HOUSE,11,STATION ROAD,500575,188632
{4E95D757-1218-EDA1-E050-A8C0630539E2},365000,07/04/2017,UB3 1JN,S,N,F,35,,BEECHWOOD AVENUE,508713,180757
{39140479-EF0D-3206-E050-A8C063057647},425000,03/06/2016,UB4 8DW ,S,N,F,81,,HURSTFIELD CRESCENT,509388,182007
{39140479-3CEB-3206-E050-A8C063057647},499950,24/03/2016,UB10 0GF,S,Y,F,18,,DEBLIN DRIVE,506281,183399
{39140479-3D38-3206-E050-A8C063057647},574950,31/03/2016,UB10 0GF,D,Y,F,28,,DEBLIN DRIVE,506281,183399
{39140479-3D41-3206-E050-A8C063057647},499950,31/03/2016,UB10 0GF,T,Y,F,26,,DEBLIN DRIVE,506281,183399
{39140479-3D51-3206-E050-A8C063057647},504950,29/04/2016,UB10 0GF,S,Y,F,32,,DEBLIN DRIVE,506281,183399
{39140479-396E-3206-E050-A8C063057647},305000,04/07/2016,UB8 3WS ,F,N,L,22,,CRISPIN WAY,506882,182058
{39140479-EE18-3206-E050-A8C063057647},334000,01/07/2016,UB3 2PR ,T,N,F,49,,CROMWELL ROAD,508800,181380
{39140479-3C0A-3206-E050-A8C063057647},220000,01/02/2016,UB4 8HW ,F,Y,L,"BROADMEAD COURT, 1346",FLAT 10,UXBRIDGE ROAD,508588,181944
{39140479-3CD2-3206-E050-A8C063057647},494950,31/03/2016,UB10 0GF,S,Y,F,16,,DEBLIN DRIVE,506281,183399
{39140479-5273-3206-E050-A8C063057647},425000,17/06/2016,UB9 4EE ,T,N,F,3,,DENHAM CLOSE,504046,186398
{61D8894D-905F-3DE6-E053-6C04A8C01207},410000,31/10/2017,UB10 8FB,F,N,L,LYSANDER HOUSE,FLAT 39,JOSIAH DRIVE,508232,186640
{7F0E1BA6-E380-47D6-8FAE-A12376243616},360000,13/01/2015,UB10 9DH,S,N,F,24,,COWDRAY ROAD,508393,183641
{25EA59F9-FABF-4D50-E050-A8C0630562D0},375000,13/11/2015,UB7 8EU ,D,N,F,71,,COLHAM AVENUE,506288,180402
{25EA59F9-F8C2-4D50-E050-A8C0630562D0},592000,12/11/2015,HA4 7PG ,S,N,F,17,,FAIRFIELD AVENUE,508424,187911
{25EA59F9-FC3D-4D50-E050-A8C0630562D0},561000,09/11/2015,UB10 8BB,D,N,F,88,,SWAKELEYS ROAD,507309,186308
{10CB7E52-5D84-423B-980B-363125345153},187000,28/08/2015,UB7 7TT ,F,N,L,18,,GURNARD CLOSE,505864,180735
{60560FF6-AA83-46B6-9813-3570F204925F},360000,21/09/2015,UB3 2QS ,S,N,F,44,,STUART CRESCENT,508426,181380
{2EB06885-B715-45A0-9B8E-1581DE6877BA},1295000,20/08/2015,SL9 7JF ,D,N,F,10,,DALESIDE,500141,186796
{215A69E6-9697-4AE2-83B1-1F93371A2FE2},315000,20/08/2015,UB10 8XA,F,N,L,28,,TAYFIELD CLOSE,508490,186404
{7011B109-113B-8ED6-E053-6B04A8C075C1},475000,26/03/2018,UB9 5FH,F,Y,L,KORDA HOUSE,FLAT 27,STANLEY KUBRICK ROAD,504073,188616
{75050A84-BDBA-9A88-E053-6B04A8C02390},312500,29/06/2018,UB9 5LJ,F,N,L,17,,SHEEPCOTE GARDENS,504020,188336
{7011B109-0FEF-8ED6-E053-6B04A8C075C1},650000,21/12/2017,SL9 8QB,F,N,L,"WILLOW COURT, 42",FLAT 5,OVAL WAY,500101,189438
{61D8894D-8EE5-3DE6-E053-6C04A8C01207},290000,28/11/2017,UB8 3SJ,F,N,L,101,,MOORFIELD ROAD,505776,181234
{61D8894D-A0B4-3DE6-E053-6C04A8C01207},360000,21/08/2017,UB9 5FH,F,Y,L,KORDA HOUSE,FLAT 14,STANLEY KUBRICK ROAD,504073,188616
{61D8894E-2161-3DE6-E053-6C04A8C01207},380000,06/12/2017,UB8 2QD,T,N,F,87,,COWLEY MILL ROAD,505092,183249
{61D8894E-246F-3DE6-E053-6C04A8C01207},300000,07/11/2017,UB8 3QD,S,N,F,4,,HEATHER CLOSE,506899,181474
{61D8894E-21A9-3DE6-E053-6C04A8C01207},635000,24/11/2017,UB8 1BH,S,N,F,3,,MAYLANDS DRIVE,505810,184893
{61D8894D-8F10-3DE6-E053-6C04A8C01207},189000,15/11/2017,UB10 0DD,F,N,L,1,,LEASIDE COURT,507567,182869
{55BDCAE6-3B53-521D-E053-6B04A8C0DD7A},176000,09/05/2017,UB10 0QW,F,N,L,STAR COURT,7,STAR ROAD,508052,182385
{55BDCAE6-3B66-521D-E053-6B04A8C0DD7A},425000,27/06/2017,UB4 8RZ,S,N,F,339,,LANSBURY DRIVE,509620,182895
{49B7852A-44D9-7921-E050-A8C063056E8D},345000,27/01/2017,UB4 8RG,T,N,F,69,,WARWICK CRESCENT,509794,182280
{0AEEDFAE-2D48-4FB9-9DA8-B80648CC236C},418000,07/08/2015,UB10 0TD,S,N,F,10,,SILVER WAY,507782,183500
{4B4C55D9-121E-43FE-A960-C04E15B1C42E},375000,13/08/2015,UB8 2ET ,S,N,F,25,,DELLFIELD CRESCENT,505537,182051
{E2D0FB76-1581-4976-AC67-415210DD98BE},489950,29/06/2015,UB10 0FF,S,Y,F,20,,LAWRENCE GROVE,506298,183345
{4F72DA2A-D9C1-4ADB-8E66-9083DF97E0F2},330000,22/07/2015,UB10 8UN,F,N,L,70,,AYLSHAM DRIVE,508443,186492
{7D4CD163-9CD0-44C2-A42B-2BB4E4383D02},310000,06/08/2015,HA4 8HP ,F,N,L,11,,PRIORY CLOSE,509898,187434
{21E06E80-581C-4F5C-B499-8F3D109BADC8},578000,24/08/2015,UB10 8TD,D,N,F,6,,GILBEY CLOSE,507764,185537
{55072277-51B5-4F52-9DC1-CC1F5002E691},322000,28/07/2015,HA4 6HJ ,F,N,L,206,,HERLWYN AVENUE,509723,186306
{8CAC1318-7E9E-0253-E053-6B04A8C08E51},360000,23/05/2019,UB8 3QD,S,N,F,2,,HEATHER CLOSE,506899,181474
{8CAC1318-7E90-0253-E053-6B04A8C08E51},650000,28/05/2019,UB10 9NZ,D,N,F,26,,SQUIRRELS CLOSE,507237,184503
{8CAC1318-7EC1-0253-E053-6B04A8C08E51},305000,14/06/2019,UB3 2PR,T,N,F,41,,CROMWELL ROAD,508800,181380
{8CAC1318-7AD9-0253-E053-6B04A8C08E51},207315,11/06/2019,UB10 8PT,S,N,F,15,,CLOVELLY CLOSE,508127,185810
{AE4D86D4-3903-4619-E053-6C04A8C03CD0},535000,06/07/2020,UB10 8RT,S,N,F,74,,BURNHAM AVENUE,508247,185518
{AE4D86D4-3C7F-4619-E053-6C04A8C03CD0},425000,24/07/2020,UB10 9BZ,S,N,F,100,,RYEFIELD AVENUE,508153,184105
{AE4D86D4-3A08-4619-E053-6C04A8C03CD0},850000,14/07/2020,UB10 8NN,D,N,F,2,,THE WOODS,507593,185853
{BEF7EBBF-185F-7A76-E053-6B04A8C092F7},515000,04/02/2021,UB4 8NE,S,N,F,21,,WEYMOUTH ROAD,509296,182759
{C18F412A-8524-81A6-E053-6B04A8C0AD18},420000,30/03/2021,SL0 0PT,T,N,F,9,,COPSE WOOD,502667,183789
{8A78B2AF-4622-5CB0-E053-6B04A8C0F504},510000,11/12/2018,UB9 5FH,F,Y,L,KORDA HOUSE,FLAT 23,STANLEY KUBRICK ROAD,504073,188616
{8A78B2AF-36E5-5CB0-E053-6B04A8C0F504},490000,24/04/2019,UB8 3WG,S,N,F,24,,RUTHERFORD CLOSE,506916,182217
{8A78B2AF-32CF-5CB0-E053-6B04A8C0F504},350000,18/04/2019,UB10 8FB,F,N,L,LYSANDER HOUSE,FLAT 27,JOSIAH DRIVE,508232,186640
{50F18102-A9B7-9FD5-E050-A8C063054923},755000,25/11/2016,UB10 8FJ,S,Y,F,32,,TRUESDALES,508397,186617
{50F18102-A9F3-9FD5-E050-A8C063054923},815000,19/08/2016,UB10 8FJ,D,Y,F,10,,TRUESDALES,508397,186617
{50F18103-4C66-9FD5-E050-A8C063054923},570000,27/02/2017,UB7 7AW,S,N,F,29,,FAIRWAY AVENUE,505441,180039
{50F18102-BA30-9FD5-E050-A8C063054923},876000,19/05/2017,SL9 8DS,D,N,F,MULBARON,,WOODHILL AVENUE,501251,187930
{50F18102-AA35-9FD5-E050-A8C063054923},650000,31/03/2017,UB10 8FJ,T,Y,F,24,,TRUESDALES,508397,186617
{50F18102-A760-9FD5-E050-A8C063054923},378000,04/04/2017,UB10 8UN,F,N,L,94,,AYLSHAM DRIVE,508443,186492
{50F18102-A9DA-9FD5-E050-A8C063054923},790000,17/03/2017,UB10 8FJ,T,Y,F,40,,TRUESDALES,508397,186617
{50F18102-A87B-9FD5-E050-A8C063054923},660950,28/02/2017,UB10 8FB,F,N,L,LYSANDER HOUSE,FLAT 30,JOSIAH DRIVE,508232,186640
{50F18102-A6AB-9FD5-E050-A8C063054923},338000,13/04/2017,UB8 2NE,F,N,L,1,,STANLEY CLOSE,505546,183493
{50F18102-A6AD-9FD5-E050-A8C063054923},270000,13/04/2017,UB10 8AT,F,N,L,24,,HETHERINGTON WAY,506285,185854
{50F18102-A87A-9FD5-E050-A8C063054923},479950,28/02/2017,UB10 8FB,F,N,L,LYSANDER HOUSE,FLAT 42,JOSIAH DRIVE,508232,186640
{3B7E0B8F-72A3-EA99-E050-A8C062057E77},257500,19/08/2016,HA4 6DH,F,N,L,SHERLEYS COURT,FLAT 28,WOOD LANE,509378,186926
{3B7E0B8F-7294-EA99-E050-A8C062057E77},470000,20/07/2016,UB10 9AU,T,N,F,32,,WINDSOR AVENUE,508168,184348
{3B7E0B8F-7297-EA99-E050-A8C062057E77},225000,15/08/2016,UB3 1LG,F,N,L,21,,EGAN WAY,509084,180674
{3B7E0B8F-6E71-EA99-E050-A8C062057E77},421000,15/07/2016,UB8 2GN,T,N,F,8,,HARDY MEWS,505089,183481
{3B7E0B8F-72B8-EA99-E050-A8C062057E77},330000,09/08/2016,UB10 0PJ,T,N,F,4,,IVY COTTAGES,507333,182633
{3B7E0B8F-6E6A-EA99-E050-A8C062057E77},465000,12/08/2016,UB8 2GN,T,N,F,10,,HARDY MEWS,505089,183481
{3B7E0B8F-72A0-EA99-E050-A8C062057E77},260000,18/08/2016,HA4 6DH,F,N,L,SHERLEYS COURT,FLAT 5,WOOD LANE,509378,186926
{3B7E0B90-2951-EA99-E050-A8C062057E77},750000,19/08/2016,UB10 8NF,D,N,F,24,,IVY HOUSE ROAD,507660,186154
{3B7E0B90-279A-EA99-E050-A8C062057E77},495000,19/08/2016,UB10 8RT,S,N,F,50,,BURNHAM AVENUE,508247,185518
{3B7E0B8F-8472-EA99-E050-A8C062057E77},385000,25/07/2016,UB9 5NF,F,N,L,68,,MOORFIELD ROAD,504236,188003
{61D8894D-905E-3DE6-E053-6C04A8C01207},490950,27/10/2017,UB10 8FB,F,N,L,LYSANDER HOUSE,FLAT 12,JOSIAH DRIVE,508232,186640
{81581735-CA35-439A-A9CE-6666C39FFA0F},499999,06/03/2015,HA4 8AN ,D,N,F,37,,FAIRACRES,509913,187938
{25EA59F9-FBEA-4D50-E050-A8C0630562D0},435000,29/10/2015,HA4 7UA ,T,N,F,19,,STANDALE GROVE,508361,188530
{25EA59F9-F78E-4D50-E050-A8C0630562D0},540000,29/10/2015,UB10 8JJ,S,N,F,163,,HOYLAKE CRESCENT,507365,187013
{17EAE7CA-C073-4FBB-838A-F1353D1C29B6},552000,21/01/2015,UB10 8XA,D,N,F,14,,TAYFIELD CLOSE,508490,186404
{012D77A7-605D-401B-87D7-DD899F0F242A},543500,12/01/2015,UB10 8JJ,S,N,F,187,,HOYLAKE CRESCENT,507365,187013
{2C26293D-7A17-478C-8E3B-6A9DA0A08764},351000,17/09/2015,UB9 4BE ,T,N,F,15,,NEWTOWN ROAD,504763,184912
{F4441ACC-CE33-4DEA-A173-6C7C62EC0F09},403000,21/08/2015,SL0 9QF ,S,N,F,34,,STONECROFT AVENUE,503070,181382
{013AE3E6-CE66-4579-B930-3E3A434AAC39},415000,28/08/2015,HA5 2RA ,T,N,F,4,,THEODORA WAY,509773,189632
{6B7E0103-DB14-4640-89DD-EAE23968C03D},330000,02/04/2015,UB4 8NE ,S,N,F,16,,WEYMOUTH ROAD,509296,182759
{A37C7DF5-C04E-433E-AA97-A68DFF1BE98D},1103000,27/03/2015,UB10 8FA,D,N,F,2,,BEAUMONT PLACE,507366,185516
{2AC10E4F-2A1B-1AF6-E050-A8C063052BA1},1307000,14/01/2016,SL9 8BE ,D,N,F,60,,MORELAND DRIVE,500677,187782
{2AC10E4F-2B79-1AF6-E050-A8C063052BA1},1350000,08/01/2016,SL9 8PY ,D,N,F,THE BOURNE,,OVAL WAY,500025,189192
{AA9CC4F4-3B88-4EB5-8FAA-BFF522793F19},435000,30/01/2015,SL0 0DW ,S,N,F,67,,SLOUGH ROAD,502766,183041
{369DFB15-5393-3A19-E050-A8C0620518C6},295000,26/05/2016,UB8 3QD ,F,N,L,8,,HEATHER CLOSE,506899,181474
{07285B1E-55B5-4D41-94B3-8AE04F8EF700},337500,17/04/2015,UB4 8AF ,S,N,F,110,,PARK LANE,509305,182315
{55BDCAE6-4061-521D-E053-6B04A8C0DD7A},655000,02/06/2017,UB10 8XA,D,N,F,3,,TAYFIELD CLOSE,508490,186404
{55BDCAE6-406D-521D-E053-6B04A8C0DD7A},160000,24/03/2017,UB8 3UJ,F,N,L,55,,CLARKES DRIVE,506455,181603
{55BDCAE6-3B39-521D-E053-6B04A8C0DD7A},475000,16/06/2017,UB4 8LE,S,N,F,6,,HAYSTALL CLOSE,509421,183138
{288DCE29-6FD3-E510-E050-A8C06205480E},390000,14/12/2015,UB3 1JS ,S,N,F,10,,PRINCES PARK LANE,508593,180992
{288DCE29-7637-E510-E050-A8C06205480E},430000,04/12/2015,UB8 3LF ,S,N,F,144,,WEST DRAYTON ROAD,507812,181626
{288DCE29-7072-E510-E050-A8C06205480E},245000,02/12/2015,UB10 0QW,F,N,L,STAR COURT,2,STAR ROAD,508052,182385
{288DCE29-6FEB-E510-E050-A8C06205480E},566500,17/11/2015,UB10 8JB,T,N,F,10,,FARM CLOSE,507640,186509
{288DCE29-716A-E510-E050-A8C06205480E},405000,04/12/2015,HA4 6HL ,S,N,F,93,,HERLWYN AVENUE,509368,186411
{288DCE29-7504-E510-E050-A8C06205480E},350000,11/12/2015,HA4 7RD ,T,N,F,157,,LADYGATE LANE,508006,188229
{49B7852A-4807-7921-E050-A8C063056E8D},620000,27/01/2017,UB10 8BL,D,N,F,5,,BROADACRE CLOSE,507652,186449
{3E0330EF-53CE-8D89-E050-A8C062052140},494950,21/04/2016,UB10 0GF,T,Y,F,22,,DEBLIN DRIVE,506281,183399
{369DFB15-F90A-3A19-E050-A8C0620518C6},650000,07/06/2016,HA4 7PG ,S,N,F,9,,FAIRFIELD AVENUE,508424,187911
{369DFB15-F935-3A19-E050-A8C0620518C6},460000,03/06/2016,UB8 3DW ,S,N,F,27,,THACKERAY CLOSE,507869,181201
{369DFB15-F93B-3A19-E050-A8C0620518C6},450000,20/05/2016,UB8 3DW ,T,N,F,33,,THACKERAY CLOSE,507869,181201
{369DFB15-FDCE-3A19-E050-A8C0620518C6},265000,20/06/2016,UB9 6JE ,T,N,F,21,,PEERLESS DRIVE,505048,189028
{369DFB15-F9D0-3A19-E050-A8C0620518C6},600000,07/06/2016,HA4 7PW ,S,N,F,72,,WHITEHEATH AVENUE,508173,187821
{369DFB15-FE6D-3A19-E050-A8C0620518C6},197500,27/05/2016,UB8 3UJ ,F,N,L,50,,CLARKES DRIVE,506455,181603
{C33BD337-619E-4521-A5B8-CA7FDF28F5B6},190000,16/07/2015,UB8 2RH ,F,N,L,CROMWELL HOUSE,4,AUSTIN WAYE,505053,183568
{E65CC86F-DD5A-4A4B-9F98-6257C476E7C5},265000,03/07/2015,UB9 5LJ ,F,N,L,17,,SHEEPCOTE GARDENS,504020,188336
{C9E30490-E14C-4C34-AF4A-64C37A9DEC0E},514950,27/02/2015,UB10 0FF,D,Y,F,34,,LAWRENCE GROVE,506298,183345
{6BBB2BF0-5111-4D32-B60E-82E7F6B1D6F9},230000,26/06/2015,UB8 2QD ,T,N,F,30A,,COWLEY MILL ROAD,505092,183249
{27745EB5-577A-4333-A320-238C451A6CE0},497500,06/07/2015,UB10 8RT,S,N,F,64,,BURNHAM AVENUE,508247,185518
{2AC10E4F-15E7-1AF6-E050-A8C063052BA1},380000,18/12/2015,HA5 2LY ,T,N,F,89,,WILTSHIRE LANE,509989,189482
{23B6165D-CD9E-FCF4-E050-A8C0620577FA},348000,25/09/2015,HA4 8HP ,F,N,L,15A,,PRIORY CLOSE,509898,187434
{23B6165D-E529-FCF4-E050-A8C0620577FA},360000,14/09/2015,SL0 9QF ,S,N,F,33,,STONECROFT AVENUE,503070,181382
{64342BFE-8B26-422C-E053-6C04A8C0FB8A},681000,05/01/2018,UB8 1BH,S,N,F,7,,MAYLANDS DRIVE,505810,184893
{64342BFD-B2F2-422C-E053-6C04A8C0FB8A},365000,18/12/2017,UB8 3QQ,D,N,F,29,,COLHAM GREEN ROAD,507101,181742
{55BDCAE5-A026-521D-E053-6B04A8C0DD7A},437500,16/06/2017,UB9 4EA,S,N,F,7,,OXFORD GARDENS,504116,186198
{55BDCAE5-8982-521D-E053-6B04A8C0DD7A},335000,29/06/2017,UB7 7FW,F,N,L,KILN LODGE,FLAT 8,TROUT ROAD,505760,180593
{55BDCAE5-89BC-521D-E053-6B04A8C0DD7A},400000,06/07/2017,HA4 7GN,F,N,L,"PARK WOOD COURT, 5",FLAT 9,RESERVOIR ROAD,508482,189033
{55BDCAE5-A04F-521D-E053-6B04A8C0DD7A},468000,02/06/2017,UB9 4BE,S,N,F,40,,NEWTOWN ROAD,504763,184912
{55BDCAE5-9CCA-521D-E053-6B04A8C0DD7A},430000,30/06/2017,UB9 4EA,S,N,F,4,,OXFORD GARDENS,504116,186198
{55BDCAE5-8ADB-521D-E053-6B04A8C0DD7A},317000,28/02/2017,UB8 2NE,F,N,L,9,,STANLEY CLOSE,505546,183493
{8A78B2AF-36A3-5CB0-E053-6B04A8C0F504},745000,18/04/2019,UB10 8XB,T,N,L,13,,CHURCH PLACE,508082,186205
{8A78B2AF-36B9-5CB0-E053-6B04A8C0F504},681000,29/04/2019,HA5 2RA,D,N,F,2,,THEODORA WAY,509773,189632
{8A78B2AF-45FC-5CB0-E053-6B04A8C0F504},420000,17/04/2019,UB9 5FH,F,Y,L,KORDA HOUSE,FLAT 2,STANLEY KUBRICK ROAD,504073,188616
{8A78B2AF-432C-5CB0-E053-6B04A8C0F504},910000,12/04/2019,UB9 5AL,D,N,F,12,,FORD END,503833,186723
{8A78B2AF-36A5-5CB0-E053-6B04A8C0F504},220000,24/05/2019,HA4 6DH,F,N,L,SHERLEYS COURT,FLAT 29,WOOD LANE,509378,186926
{582D0636-882B-8F22-E053-6C04A8C01BAC},746000,20/06/2017,UB10 8FJ,S,Y,F,15,,TRUESDALES,508397,186617
{50F18103-5115-9FD5-E050-A8C063054923},365000,05/05/2017,UB4 8RG,T,N,F,63,,WARWICK CRESCENT,509794,182280
{50F18103-51B1-9FD5-E050-A8C063054923},440000,21/04/2017,UB8 3LR,T,N,F,5,,EVELYNS CLOSE,507075,181228
{404A5AF3-0C55-CD2B-E050-A8C063055C7B},735000,11/10/2016,HA4 8EU,S,N,F,19,,SOUTH DRIVE,509398,187314
{39140479-5293-3206-E050-A8C063057647},445000,29/06/2016,UB9 4EA ,D,N,F,1,,OXFORD GARDENS,504116,186198
{39140479-4F02-3206-E050-A8C063057647},439950,04/07/2016,SL0 9QX ,S,N,F,LOVE GREEN COTTAGES,1,LOVE LANE,502937,181506
{79A74E21-1284-1289-E053-6B04A8C01627},395000,05/10/2018,HA4 7YE,T,N,F,6,,BRICKETT CLOSE,508245,188641
{3E0330F0-11BE-8D89-E050-A8C062052140},440000,30/08/2016,UB8 2ET,S,N,F,22,,DELLFIELD CRESCENT,505537,182051
{5376B385-B16B-34C1-E053-6B04A8C09FF6},450000,16/06/2017,UB8 3JJ,S,N,F,40,,SOUTHFIELD CLOSE,507316,182511
{5376B385-18DB-34C1-E053-6B04A8C09FF6},935000,02/06/2017,SL3 6BS,D,N,F,THE MARISH,,MIDDLE GREEN,500198,180510
{5376B385-031E-34C1-E053-6B04A8C09FF6},285000,31/05/2017,UB10 8AT,F,N,L,12,,HETHERINGTON WAY,506285,185854
{5376B385-B72F-34C1-E053-6B04A8C09FF6},360000,01/06/2017,UB4 8RD,T,N,F,41,,FREDORA AVENUE,509844,182233
{50F18102-A87C-9FD5-E050-A8C063054923},624950,28/02/2017,UB10 8FB,F,N,L,LYSANDER HOUSE,FLAT 53,JOSIAH DRIVE,508232,186640
{4C4EDFFE-ED17-1854-E050-A8C063054F34},330000,22/02/2017,UB10 8UN,F,N,L,92,,AYLSHAM DRIVE,508443,186492
{4C4EDFFE-ED3F-1854-E050-A8C063054F34},470950,28/02/2017,UB10 8FB,F,N,L,LYSANDER HOUSE,FLAT 2,JOSIAH DRIVE,508232,186640
{4C4EDFFE-EB3A-1854-E050-A8C063054F34},292500,06/02/2017,UB8 3WS,F,N,L,21,,CRISPIN WAY,506882,182058
{C7971E7B-B7D6-47DC-8977-C0800101666F},310000,03/07/2015,UB3 2QS ,S,N,F,46,,STUART CRESCENT,508426,181380
{80E1AA98-6142-7BF8-E053-6C04A8C00BF2},465000,10/01/2019,UB4 8AF,S,N,F,120,,PARK LANE,509305,182315
{7011B108-FE0B-8ED6-E053-6B04A8C075C1},910000,20/04/2018,UB10 8BB,D,N,F,96,,SWAKELEYS ROAD,507309,186308
{61D8894D-8FF9-3DE6-E053-6C04A8C01207},208000,29/11/2017,UB4 8HW,F,N,L,"BROADMEAD COURT, 1346",FLAT 12,UXBRIDGE ROAD,508588,181944
{BEB805BD-5CED-4A50-8E2B-D007C09F1630},416000,12/06/2015,UB10 9AU,S,N,F,63,,WINDSOR AVENUE,508168,184348
{55BDCAE6-3BB2-521D-E053-6B04A8C0DD7A},380000,16/06/2017,UB3 1LB,T,N,F,2,,PRINCES PARK CLOSE,508670,180859
{369DFB15-500A-3A19-E050-A8C0620518C6},300000,01/12/2015,UB8 1GR ,F,N,L,"ITEA COURT, 1",5,LINDIE GARDENS,506441,184477
{8CAC1317-E4B9-0253-E053-6B04A8C08E51},225000,07/06/2019,UB8 2YR,F,N,L,4,,FERNES CLOSE,505424,181359
{8CAC1317-F47A-0253-E053-6B04A8C08E51},362000,24/05/2019,SL0 9QF,S,N,F,18,,STONECROFT AVENUE,503070,181382
{8F1B26BD-F21F-53DB-E053-6C04A8C03649},535000,11/07/2019,UB10 8RT,S,N,F,38,,BURNHAM AVENUE,508247,185518
{8F1B26BD-445A-53DB-E053-6C04A8C03649},108000,11/07/2019,UB8 3SJ,F,N,L,42,,MOORFIELD ROAD,505776,181234
{8F1B26BD-59E4-53DB-E053-6C04A8C03649},520000,15/04/2019,UB9 5FH,F,Y,L,KORDA HOUSE,FLAT 31,STANLEY KUBRICK ROAD,504073,188616
{E49429C8-9CE9-443A-A293-E4052C785C87},108000,19/06/2015,UB7 7DP ,F,N,L,32,FLAT 2,HIGH STREET,506101,180325
{5376B385-B168-34C1-E053-6B04A8C09FF6},460000,01/06/2017,UB4 8EX,S,N,F,33,,BLACKLANDS DRIVE,508495,182138
{241A4A53-BAF7-706B-E050-A8C06205638B},372000,22/10/2015,UB8 3DL ,S,N,F,39,,DICKENS AVENUE,507756,181218
{4C4EDFFE-EB6B-1854-E050-A8C063054F34},468000,03/03/2017,UB8 2NQ,S,N,F,73,,WALFORD ROAD,505651,183389
{4C4EDFFE-EBBF-1854-E050-A8C063054F34},236950,21/02/2017,UB3 1LE,F,N,L,30,,JUNIPER WAY,508960,180861
{4C4EDFFE-F23E-1854-E050-A8C063054F34},105000,30/01/2017,UB8 2LJ,F,N,L,9,,VERONA CLOSE,505416,181462
{7011B108-FDC8-8ED6-E053-6B04A8C075C1},390000,23/05/2018,UB10 0QH,S,N,F,30,,STAR ROAD,508023,182390
{681D3C82-9529-47A4-9AE5-1B22B8847AA5},229500,27/03/2015,UB8 2DF ,F,N,L,8,,WHITEHALL ROAD,505518,183836
{55BDCAE6-3C2C-521D-E053-6B04A8C0DD7A},465000,29/06/2017,UB3 1JY,S,N,F,57,,PRINCES PARK LANE,508582,180688
